paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,transE_score,final_novelty_score
SKG_SA_381,2018,0.9326173663139344,0.6875,96.0,21,23,3.091042453358316,0.6874999993124999,0.8431230849386884,0.3324618485441248,0.7609323441739942,13.992085456848145,0.26637955282119263
SKG_PAR_38,2018,0.9376839399337769,0.8666666666666667,90.0,16,45,2.833213344056216,0.8666666658,0.8549188308770149,0.3047306401959732,0.8022495787935078,13.15112018585205,0.45361008108111733
SKG_PAR_39,2018,0.9696551561355592,0.6808510638297872,141.0,75,69,4.330733340286331,0.6808510631489361,0.9293526340647528,0.4657987179370399,0.8332969282688181,13.054131507873535,0.44232038308356764
SKG_PAR_42,2018,0.9316695928573608,0.7796610169491526,118.0,370,54,5.916202062607435,0.7796610161694915,0.840916525685893,0.6363262568451777,0.8082063968985412,13.892504692077637,0.2901714750066574
SKG_QA_124,2018,0.9446565508842468,0.6666666666666666,69.0,3,19,1.3862943611198906,0.6666666659999999,0.8711521185917004,0.1491050326479578,0.758050319478986,13.550314903259277,0.3549096537480367
SKG_QA_127,2018,0.9287282824516296,0.7222222222222222,90.0,2,26,1.0986122886681098,0.7222222214999999,0.8340687123755556,0.1181629427079084,0.7401088372336798,13.776180267333984,0.31988541480623855
SKG_QA_133,2018,0.9389174580574036,0.8396946564885496,131.0,101,25,4.624972813284271,0.8396946556488548,0.8577906467210872,0.4974460992278605,0.8181369937573181,13.96125602722168,0.26683753382320075
SKG_QA_136,2018,0.9218215942382812,0.8108108108108109,74.0,515,51,6.246106765481563,0.81081081,0.8179889027146775,0.6718096670590259,0.8019353606061768,13.83764362335205,0.31304932192160967
SKG_MT_138,2018,0.940743088722229,0.8013245033112583,151.0,191,29,5.2574953720277815,0.8013245025099337,0.8620409896777477,0.565478040651782,0.8202413973415883,13.570396423339844,0.35441200692704905
SKG_DIA_238,2018,0.9765106439590454,0.675,40.0,143,25,4.969813299576001,0.674999999325,0.9453132415120497,0.5345359507117325,0.8501728639946078,12.88496208190918,0.47386937238751614
SKG_DIA_243,2018,0.9381769895553588,0.8483412322274881,211.0,31,69,3.4657359027997265,0.8483412313791469,0.85606672460314,0.3727625816198946,0.8061912116600167,13.613180160522461,0.3473051091623663
SKG_DIA_259,2018,0.9273438453674316,0.8161764705882353,136.0,184,47,5.220355825078324,0.8161764697720587,0.8308455344770166,0.5614834392772545,0.8009755120160488,13.818889617919922,0.3115575585895922
SKG_DIA_280,2018,0.932646095752716,0.8695652173913043,115.0,62,59,4.143134726391533,0.869565216521739,0.8431899713961337,0.445621259069719,0.8087081491886132,13.829668045043945,0.3035348460186227
SKG_DIA_285,2018,0.9321473836898804,0.7719298245614035,57.0,149,30,5.010635294096256,0.7719298237894736,0.8420288946545369,0.5389266234262781,0.7976988533586983,13.855085372924805,0.29823804496609624
SKG_MT_1291,2018,0.9372216463088988,0.6041666666666666,96.0,133,26,4.897839799950911,0.6041666660624999,0.8538425417401881,0.5267947297182941,0.7712025854024611,13.867724418640137,0.2900282000452064
SKG_PAR_76,2018,0.9289537668228148,0.788235294117647,85.0,2,30,1.0986122886681098,0.7882352933294117,0.8345936739284969,0.1181629427079084,0.753678924686621,13.644979476928711,0.3496875430274988
SKG_PAR_86,2018,0.9424020648002625,0.7979094076655052,287.0,270,23,5.602118820879701,0.7979094068675957,0.8659033356737884,0.6025445483383651,0.8259686711790075,13.973093032836914,0.2604767467760073
SKG_PAR_88,2018,0.9713549613952636,0.6976744186046512,129.0,45,38,3.828641396489095,0.6976744179069767,0.933310036540773,0.4117954428954494,0.8340314534494814,13.046500205993652,0.44228673504234106
SKG_MT_143,2018,0.9286715388298036,0.7727272727272727,22.0,59,33,4.0943445622221,0.7727272719545454,0.833936604683671,0.4403735575530616,0.7823384334247849,13.759246826171875,0.3238217668721704
SKG_MT_155,2018,0.945470929145813,0.684931506849315,73.0,13,26,2.6390573296152584,0.6849315061643835,0.873048113753699,0.283847889977881,0.776504769858254,13.864105224609375,0.28221430545616843
SKG_QA_60,2018,0.9318658709526062,0.7604166666666666,192.0,14,29,2.70805020110221,0.7604166659062499,0.8413734906327174,0.2912685249051038,0.7701716291146625,13.729244232177734,0.3273442483595626
SKG_QA_71,2018,0.9459915161132812,0.803921568627451,51.0,432,58,6.07073772800249,0.8039215678235294,0.8742601185655919,0.6529475791849653,0.8380611544791167,13.80253791809082,0.29576470994235515
SKG_QA_72,2018,0.9481443166732788,0.8050847457627118,118.0,147,46,4.997212273764115,0.805084744957627,0.879272162279349,0.537482889728017,0.8302557515598714,13.94062614440918,0.2618940540507707
SKG_QA_87,2018,0.9474641680717468,0.7165775401069518,187.0,70,0,4.262679877041316,0.7165775393903743,0.8776886739683218,0.4584791225152151,0.8035454919074216,13.865378379821777,0.27983456505635995
SKG_MT_1271,2018,0.9449135065078736,0.7395833333333334,192.0,13,30,2.6390573296152584,0.73958333259375,0.8717503499569481,0.283847889977881,0.7865267004864017,13.50501537322998,0.3650117563028421
SKG_MT_1278,2018,0.943787395954132,0.7607655502392344,209.0,59,27,4.0943445622221,0.7607655494784689,0.8691285951010859,0.4403735575530616,0.80458048222176,13.77577018737793,0.3042023551980182
SKG_MT_941,2018,0.93079936504364,0.7727272727272727,22.0,80,28,4.394449154672439,0.7727272719545454,0.8388905043607682,0.4726517708316338,0.7890339845266101,13.640522003173828,0.34877450590922277
SKG_DIA_219,2018,0.9370800852775574,0.8114285714285714,175.0,441,61,6.091309882077698,0.8114285706171428,0.8535129663533959,0.6551602490125659,0.8252608154720623,13.74125862121582,0.3191307954132959
SKG_DIA_222,2018,0.9424152374267578,0.6458333333333334,96.0,76,38,4.343805421853684,0.6458333326875,0.865934003530833,0.467204705874048,0.7820409395964879,13.89403247833252,0.2785638240125606
SKG_SA_459,2018,0.940744698047638,0.6341463414634146,82.0,15,22,2.772588722239781,0.6341463408292682,0.8620447364295136,0.2982100652959156,0.7600815901961048,13.877727508544922,0.2840470095791596
SKG_MT_909,2018,0.9763641357421876,0.7128712871287128,101.0,162,40,5.093750200806762,0.7128712864158415,0.9449721483327924,0.5478661756787959,0.8588413786840027,13.067798614501953,0.4321625238550375
SKG_MT_916,2018,0.9236427545547484,0.7425742574257426,202.0,119,41,4.787491742782046,0.7425742566831682,0.8222288380275443,0.5149260738770406,0.7755676453436187,13.694915771484375,0.34381882739743436
SKG_MT_452,2018,0.9240269660949708,0.7948717948717948,39.0,5,18,1.791759469228055,0.794871794076923,0.8231233403194458,0.1927154590318873,0.7544322429421852,13.791410446166992,0.32132388975766496
SKG_MT_472,2018,0.9448089599609376,0.7657657657657657,111.0,43,24,3.784189633918261,0.7657657649999999,0.8715069498607653,0.4070143648681038,0.803909454389346,13.740886688232422,0.31111865672131594
SKG_MT_473,2018,0.9369128942489624,0.7653061224489796,98.0,13,67,2.6390573296152584,0.7653061216836734,0.8531237204755209,0.283847889977881,0.7786326176673873,13.597736358642578,0.35216531239243687
SKG_MT_158,2018,0.9353906512260436,0.611764705882353,85.0,19,31,2.995732273553991,0.6117647052705882,0.8495797096109755,0.3222106148451532,0.7492797992663158,14.027791976928711,0.2552990802870785
SKG_MT_183,2018,0.9499406814575196,0.6419753086419753,81.0,19,18,2.995732273553991,0.6419753079999999,0.8834543698613087,0.3222106148451532,0.7790341819874314,13.55737590789795,0.34775702689611265
SKG_QA_36,2018,0.9226972460746764,0.8235294117647058,136.0,25,13,3.258096538021482,0.8235294109411764,0.820027551980938,0.3504296088165927,0.7737681294565512,13.907279968261719,0.29618872045335237
SKG_QA_38,2018,0.9301692247390748,0.6575342465753424,146.0,165,31,5.111987788356544,0.6575342459178082,0.8374234428916442,0.5498277475954799,0.7726860339672605,13.731072425842285,0.32870320574020784
SKG_QA_40,2018,0.9400470852851868,0.8108108108108109,111.0,41,24,3.737669618283368,0.81081081,0.8604205889233997,0.4020108326857894,0.8046576575149587,13.895783424377441,0.28064398229023
SKG_PAR_102,2018,0.9316970705986024,0.8241758241758241,91.0,2,24,1.0986122886681098,0.8241758233516483,0.8409804980030771,0.1181629427079084,0.7653378075432744,13.824505805969238,0.3057110013191866
SKG_MT_952,2018,0.9492323994636536,0.7151162790697675,172.0,257,30,5.552959584921617,0.7151162783546512,0.8818053827786744,0.597257150735047,0.8200127386895069,13.65939998626709,0.32514070503135106
SKG_DIA_179,2018,0.9308204650878906,0.8333333333333334,30.0,39,45,3.688879454113936,0.8333333325,0.8389396284394735,0.3967631311691321,0.7936007195245446,13.404374122619629,0.40281834925512033
SKG_SA_487,2018,0.9476884603500366,0.7375886524822695,141.0,71,31,4.276666119016055,0.7375886517446807,0.878210860149585,0.4599834343877537,0.808263675892421,13.611848831176758,0.3376450554108904
SKG_SA_488,2018,0.9745271801948548,0.8066666666666666,150.0,198,33,5.293304824724492,0.8066666658599999,0.9406954393451886,0.5693295816831797,0.8767530988819501,12.864677429199219,0.48059154531740733
SKG_SA_496,2018,0.9440801739692688,0.7659574468085106,188.0,12,26,2.5649493574615367,0.7659574460425531,0.8698102263852651,0.2758770924926137,0.7896463569274575,13.730785369873047,0.31419487450086614
SKG_SA_503,2018,0.9338619112968444,0.8031088082901554,193.0,70,44,4.262679877041316,0.8031088074870465,0.8460205729707839,0.4584791225152151,0.7986840748284795,13.926637649536133,0.28005992873906377
SKG_MT_920,2018,0.9562584161758424,0.5040650406504065,123.0,28,18,3.367295829986474,0.5040650401463413,0.8981630071445459,0.3621747074408277,0.7657445837745331,13.626543045043945,0.32530235572297855
SKG_MT_925,2018,0.93079936504364,0.6923076923076923,52.0,80,28,4.394449154672439,0.6923076916153845,0.8388905043607682,0.4726517708316338,0.772950068458778,13.848441123962402,0.3011715183575361
SKG_DIA_127,2018,0.9354516863822936,0.7025641025641025,195.0,0,35,0.0,0.7025641018615384,0.8497218086409021,0.0,0.7353180864209391,13.882548332214355,0.2884886017111371
SKG_DIA_128,2018,0.9740983843803406,0.7910447761194029,67.0,1157,34,7.05444965813294,0.791044775328358,0.9396971381525208,0.7587522362419246,0.8918721753966286,12.779212951660156,0.5006078338744041
SKG_DIA_137,2018,0.928964138031006,0.7637795275590551,127.0,128,38,4.859812404361672,0.7637795267952755,0.8346178196620982,0.5227046344110681,0.7892588425636307,13.798377990722656,0.3145561579161043
SKG_DIA_141,2018,0.947576344013214,0.6407766990291263,103.0,38,29,3.6635616461296463,0.6407766983883495,0.8779498364432451,0.3940400352005221,0.7821242287079937,13.476691246032715,0.36870678334346657
SKG_SA_547,2018,0.9441124200820924,0.6981132075471698,106.0,219,38,5.393627546352362,0.6981132068490565,0.8698853001891621,0.5801199470652991,0.8065543462087547,13.480480194091797,0.371468346733665
SKG_SA_549,2018,0.950821042060852,0.8043478260869565,138.0,27,43,3.332204510175204,0.8043478252826086,0.8855039818456982,0.3584004063018599,0.8165623929786964,13.044350624084473,0.46429160544948905
SKG_SA_551,2018,0.9487932324409484,0.8404255319148937,94.0,93,21,4.543294782270004,0.840425531074468,0.8807829358524057,0.4886610923616673,0.8334992705477443,13.546728134155273,0.35139697512561896
SKG_SA_552,2018,0.9430530667304992,0.7151162790697675,172.0,53,28,3.9889840465642745,0.7151162783546512,0.8674189661472821,0.4290413444477043,0.7931206664187981,13.704419136047363,0.32130747877601024
SKG_DIA_156,2018,0.9725098609924316,0.6481481481481481,54.0,197,23,5.288267030694535,0.6481481474999999,0.9359988166226648,0.5687877339599418,0.8417075745318596,12.79127025604248,0.49951156424245446
SKG_DIA_160,2018,0.9410931468009948,0.7386363636363636,88.0,20,78,3.044522437723423,0.7386363628977273,0.8628559775710664,0.3274583163618105,0.7844722885154729,13.771259307861328,0.30805779688747775
SKG_DIA_166,2018,0.7023890614509583,0.7708333333333334,144.0,350,37,5.860786223465865,0.7708333325625,0.3071169404035325,0.630365920616339,0.4321851168566066,13.694110870361328,0.5758034630720035
SKG_DIA_173,2018,0.9290919303894044,0.7848101265822784,79.0,8,14,2.19722457733622,0.7848101257974682,0.8349153395060069,0.2363258854158169,0.7650353513552801,14.031940460205078,0.26094825348671696
SKG_PAR_114,2018,0.9466387629508972,0.7723214285714286,224.0,21,18,3.091042453358316,0.7723214277991071,0.8757670066182994,0.3324618485441248,0.8007473750470434,13.860329627990723,0.281855224785061
SKG_MT_432,2018,0.9784326553344728,0.76,250.0,36,29,3.610917912644224,0.75999999924,0.9497879732688972,0.3883778570800592,0.8556893668442339,12.799413681030273,0.4914420103274812
SKG_MT_195,2018,0.9439505338668824,0.6842105263157895,133.0,91,36,4.5217885770490405,0.6842105256315789,0.8695084047152554,0.4863479592194283,0.7941327843489374,13.767987251281738,0.305813340529054
SKG_MT_197,2018,0.9468935132026672,0.7111111111111111,135.0,13,39,2.6390573296152584,0.7111111104,0.8763601035459421,0.283847889977881,0.7840590835599475,13.680567741394043,0.3227447328370526
SKG_MT_403,2018,0.9250303506851196,0.7722772277227723,101.0,4,16,1.6094379124341005,0.772277226950495,0.825459370661031,0.1731055821971953,0.7495875630725403,13.766056060791016,0.3260775510325089
SKG_MT_412,2018,0.9420722723007202,0.7254901960784313,153.0,15,40,2.772588722239781,0.7254901953529411,0.8651355290989997,0.2982100652959156,0.7805139159694795,13.460724830627441,0.3781287251484864
SKG_MT_425,2018,0.9327665567398072,0.79,100.0,37,33,3.6375861597263857,0.78999999921,0.8434704227042217,0.391246201613061,0.7875539158962612,13.747544288635254,0.32221083937634043
SKG_PAR_93,2018,0.9353410005569458,0.7454545454545455,55.0,10,37,2.3978952727983707,0.7454545447090909,0.8494641153805765,0.2579093322201459,0.7695067229302364,13.509771347045898,0.373951683833596
SKG_PAR_99,2018,0.9390777349472046,0.7073170731707317,41.0,1,13,0.6931471805599453,0.7073170724634146,0.8581637954432283,0.0745525163239789,0.7496333229353407,13.901215553283691,0.2804158559292004
SKG_MT_223,2018,0.9737531542778016,0.6470588235294118,34.0,18,28,2.9444389791664403,0.647058822882353,0.9388933905144988,0.3166936852890821,0.818306506465528,12.782857894897461,0.500135012225418
SKG_MT_240,2018,0.9232977032661438,0.7027027027027027,74.0,81,16,4.406719247264253,0.702702702,0.8214255066952743,0.4739714996048346,0.7629355450471754,13.76816177368164,0.3274106878144569
SKG_PAR_214,2018,0.9537984132766724,0.7476635514018691,107.0,105,19,4.663439094112067,0.7476635506542055,0.8924357501493028,0.5015833995152545,0.8243960751868784,13.616137504577637,0.3302619650985702
SKG_PAR_222,2018,0.9259433746337892,0.82,100.0,51,40,3.951243718581428,0.8199999991799999,0.8275850278294052,0.4249821251405716,0.7858077318306408,13.900603294372559,0.2943164777529282
SKG_PAR_225,2018,0.945687472820282,0.7966101694915254,236.0,10,34,2.3978952727983707,0.7966101686949152,0.8735522600190536,0.2579093322201459,0.7965995489743352,13.682772636413574,0.32350345271848685
SKG_DIA_89,2018,0.937990665435791,0.7128205128205128,195.0,14,22,2.70805020110221,0.7128205121076923,0.8556329340098294,0.2912685249051038,0.7706340087189294,13.767694473266602,0.3121243337390732
SKG_SA_602,2018,0.9417408108711244,0.7484662576687117,163.0,499,42,6.214608098422191,0.7484662569202454,0.8643638370038618,0.6684217792395439,0.8215901152107067,13.79049015045166,0.30297636753253554
SKG_DIA_120,2018,0.9413851499557496,0.8172043010752689,93.0,181,28,5.204006687076795,0.8172043002580645,0.863535804863655,0.5597249824704947,0.823888421703221,13.66650676727295,0.3317349208341912
SKG_SA_558,2018,0.8994887471199036,0.8235294117647058,34.0,4,12,1.6094379124341005,0.8235294109411764,0.7659946733885348,0.1731055821971953,0.7182127117799291,14.04980182647705,0.28787320160575147
SKG_SA_584,2018,0.9430433511734008,0.5925925925925926,81.0,58,26,4.07753744390572,0.5925925919999999,0.8673963468681043,0.4385658419656898,0.769552545404242,13.777174949645996,0.3046602472244666
SKG_SA_585,2018,0.939505398273468,0.7156862745098039,102.0,61,35,4.127134385045092,0.7156862737941176,0.8591594600328015,0.4439003176262926,0.7889389085444138,13.873005867004395,0.28642640162755467
SKG_MT_985,2018,0.9394686818122864,0.7416666666666667,120.0,79,33,4.382026634673881,0.741666665925,0.8590739785851114,0.471315647493111,0.796816682943889,13.950376510620117,0.2687508948313764
SKG_MT_991,2018,0.9360936284065248,0.7285714285714285,140.0,15,23,2.772588722239781,0.728571427842857,0.8512163462896418,0.2982100652959156,0.7713867345009121,13.8924560546875,0.2855476912431837
SKG_MT_380,2018,0.9382476806640624,0.7468354430379747,158.0,33,36,3.5263605246161616,0.7468354422911392,0.8562313041436604,0.3792831565199521,0.7866573170107853,13.85067081451416,0.29285767182381317
SKG_MT_393,2018,0.9195404052734376,0.8319327731092437,119.0,16,29,2.833213344056216,0.8319327722773109,0.8126779514711729,0.3047306401959732,0.7657341845048806,13.870515823364258,0.3079131748321443
SKG_PAR_191,2018,0.9332680702209472,0.6896551724137931,116.0,68,51,4.23410650459726,0.6896551717241379,0.8446380215692622,0.4554058692793789,0.7747182363712489,13.806205749511719,0.30825490526544846
SKG_PAR_192,2018,0.9465969204902648,0.7448979591836735,196.0,50,52,3.9318256327243257,0.7448979584387755,0.8756695910723925,0.4228935829038816,0.804237663728818,13.752784729003906,0.30652141718651477
SKG_MT_374,2018,0.9080268740653992,0.7828571428571428,175.0,324,31,5.783825182329737,0.7828571420742856,0.7858727179596859,0.6220882568870044,0.7688911566753377,13.899353981018066,0.3133730469150725
SKG_MT_1203,2018,0.9412450790405272,0.7681818181818182,220.0,34,23,3.555348061489413,0.7681818174136363,0.8632096986914597,0.3824009558510974,0.7961232481518588,13.526300430297852,0.3639818452975932
